city_id,country_code,city,us_state,population,rank,lookback,month,humidity
3667,US,Colorado Springs,Colorado,456568,2,L3Y,10,5.581771163181714
3667,US,Colorado Springs,Colorado,456568,2,L3Y,11,2.2591881434594376
3667,US,Colorado Springs,Colorado,456568,2,L3Y,12,1.3343357200424257
3667,US,Colorado Springs,Colorado,456568,2,L5Y,1,1.1316838335802306
3667,US,Colorado Springs,Colorado,456568,2,L5Y,2,1.4862373212584739
3667,US,Colorado Springs,Colorado,456568,2,L5Y,3,1.1664290777644128
3667,US,Colorado Springs,Colorado,456568,2,L5Y,4,2.1418139504282117
3667,US,Colorado Springs,Colorado,456568,2,L5Y,5,3.868659845780468
3667,US,Colorado Springs,Colorado,456568,2,L5Y,6,5.1629010436607885
3667,US,Colorado Springs,Colorado,456568,2,L5Y,7,7.402218528961322
3667,US,Colorado Springs,Colorado,456568,2,L5Y,8,8.017324214564855
3667,US,Colorado Springs,Colorado,456568,2,L5Y,9,7.029889428067163
3667,US,Colorado Springs,Colorado,456568,2,L5Y,10,5.274563629419476
3667,US,Colorado Springs,Colorado,456568,2,L5Y,11,2.225019933510257
3667,US,Colorado Springs,Colorado,456568,2,L5Y,12,1.5866750307969362
3555,US,Fort Collins,Colorado,161175,3,L10Y,1,1.4032848317961988
3555,US,Fort Collins,Colorado,161175,3,L10Y,2,2.304570274690318
3555,US,Fort Collins,Colorado,161175,3,L10Y,3,2.034802367471017
3555,US,Fort Collins,Colorado,161175,3,L10Y,4,3.0480632177838727
3555,US,Fort Collins,Colorado,161175,3,L10Y,5,4.946131716548436
3555,US,Fort Collins,Colorado,161175,3,L10Y,6,7.199103926970378
3555,US,Fort Collins,Colorado,161175,3,L10Y,7,10.070856522818815
3555,US,Fort Collins,Colorado,161175,3,L10Y,8,10.464894731472068
3555,US,Fort Collins,Colorado,161175,3,L10Y,9,9.305354145039788
3555,US,Fort Collins,Colorado,161175,3,L10Y,10,6.690565895124837
3555,US,Fort Collins,Colorado,161175,3,L10Y,11,3.856495204165506
3555,US,Fort Collins,Colorado,161175,3,L10Y,12,2.4372550140070173
3555,US,Fort Collins,Colorado,161175,3,L1Y,1,1.909818439356566
3555,US,Fort Collins,Colorado,161175,3,L1Y,2,1.630474086470746
3555,US,Fort Collins,Colorado,161175,3,L1Y,3,1.2661709470431515
3555,US,Fort Collins,Colorado,161175,3,L1Y,4,2.1302870347369867
3555,US,Fort Collins,Colorado,161175,3,L1Y,5,4.949317557220193
3555,US,Fort Collins,Colorado,161175,3,L1Y,6,6.202506994060434
3555,US,Fort Collins,Colorado,161175,3,L1Y,7,11.324648691463661
3555,US,Fort Collins,Colorado,161175,3,L1Y,8,12.219487155162751
3555,US,Fort Collins,Colorado,161175,3,L1Y,9,8.278184128762163
3555,US,Fort Collins,Colorado,161175,3,L1Y,10,6.916085068897266
3555,US,Fort Collins,Colorado,161175,3,L1Y,11,4.375366188404451
3555,US,Fort Collins,Colorado,161175,3,L1Y,12,2.7730705522632477
3555,US,Fort Collins,Colorado,161175,3,L3Y,1,1.6147817280472825
3555,US,Fort Collins,Colorado,161175,3,L3Y,2,2.145523294305773
3555,US,Fort Collins,Colorado,161175,3,L3Y,3,2.249752006191603
3555,US,Fort Collins,Colorado,161175,3,L3Y,4,2.796087709728534
3555,US,Fort Collins,Colorado,161175,3,L3Y,5,5.219585951315267
3555,US,Fort Collins,Colorado,161175,3,L3Y,6,7.032390233180905
3555,US,Fort Collins,Colorado,161175,3,L3Y,7,10.353878703525712
3555,US,Fort Collins,Colorado,161175,3,L3Y,8,12.128870480081071
3555,US,Fort Collins,Colorado,161175,3,L3Y,9,8.815098869881963
3555,US,Fort Collins,Colorado,161175,3,L3Y,10,6.584464784297302
3555,US,Fort Collins,Colorado,161175,3,L3Y,11,3.1525536791251807
3555,US,Fort Collins,Colorado,161175,3,L3Y,12,2.2314785619700213
3555,US,Fort Collins,Colorado,161175,3,L5Y,1,1.4513789701560138
3555,US,Fort Collins,Colorado,161175,3,L5Y,2,2.338714596774561
3555,US,Fort Collins,Colorado,161175,3,L5Y,3,2.096813814069334
3555,US,Fort Collins,Colorado,161175,3,L5Y,4,3.1021486957190967
3555,US,Fort Collins,Colorado,161175,3,L5Y,5,5.329855927146351
3555,US,Fort Collins,Colorado,161175,3,L5Y,6,7.4585682645795215
3555,US,Fort Collins,Colorado,161175,3,L5Y,7,9.813098866088083
3555,US,Fort Collins,Colorado,161175,3,L5Y,8,10.871831198960198
3555,US,Fort Collins,Colorado,161175,3,L5Y,9,9.189639102222012
3555,US,Fort Collins,Colorado,161175,3,L5Y,10,6.649632266025668
3555,US,Fort Collins,Colorado,161175,3,L5Y,11,3.4004728723287143
3555,US,Fort Collins,Colorado,161175,3,L5Y,12,2.5580864709199505
3598,US,Detroit,Michigan,677116,1,L10Y,1,2.1908941327040017
3598,US,Detroit,Michigan,677116,1,L10Y,2,2.5469939424783115
3598,US,Detroit,Michigan,677116,1,L10Y,3,2.8892898769842033
3598,US,Detroit,Michigan,677116,1,L10Y,4,3.215752714995312
3598,US,Detroit,Michigan,677116,1,L10Y,5,6.483171428026401
3598,US,Detroit,Michigan,677116,1,L10Y,6,9.457192796005348
3598,US,Detroit,Michigan,677116,1,L10Y,7,13.218140328608346
3598,US,Detroit,Michigan,677116,1,L10Y,8,11.855817598842703
3598,US,Detroit,Michigan,677116,1,L10Y,9,11.759416351962809
3598,US,Detroit,Michigan,677116,1,L10Y,10,8.264656159356864
3598,US,Detroit,Michigan,677116,1,L10Y,11,4.698836938422738
3598,US,Detroit,Michigan,677116,1,L10Y,12,3.476629902173678
3598,US,Detroit,Michigan,677116,1,L1Y,1,2.5999433794589004
3598,US,Detroit,Michigan,677116,1,L1Y,2,2.167389582793669
3598,US,Detroit,Michigan,677116,1,L1Y,3,2.8184865677414304
3598,US,Detroit,Michigan,677116,1,L1Y,4,1.5142038964119835
3598,US,Detroit,Michigan,677116,1,L1Y,5,3.8652117346126387
3598,US,Detroit,Michigan,677116,1,L1Y,6,7.914218308644095
3598,US,Detroit,Michigan,677116,1,L1Y,7,13.251117516169215
3598,US,Detroit,Michigan,677116,1,L1Y,8,11.238981931038847
3598,US,Detroit,Michigan,677116,1,L1Y,9,10.580933479554275
3598,US,Detroit,Michigan,677116,1,L1Y,10,9.458741251944481
3598,US,Detroit,Michigan,677116,1,L1Y,11,3.5008848338809377
3598,US,Detroit,Michigan,677116,1,L1Y,12,2.844494549290754
3598,US,Detroit,Michigan,677116,1,L3Y,1,2.8681606055619753
3598,US,Detroit,Michigan,677116,1,L3Y,2,1.7238035954148134
3598,US,Detroit,Michigan,677116,1,L3Y,3,1.9775010913163904
3598,US,Detroit,Michigan,677116,1,L3Y,4,2.666978072916617
3598,US,Detroit,Michigan,677116,1,L3Y,5,5.07873497062817
3598,US,Detroit,Michigan,677116,1,L3Y,6,8.621301749840951
3598,US,Detroit,Michigan,677116,1,L3Y,7,12.712282358771906
3598,US,Detroit,Michigan,677116,1,L3Y,8,11.515823407728845
3598,US,Detroit,Michigan,677116,1,L3Y,9,11.102283122350428
3598,US,Detroit,Michigan,677116,1,L3Y,10,9.692775398053671
3598,US,Detroit,Michigan,677116,1,L3Y,11,4.060559178166254
3598,US,Detroit,Michigan,677116,1,L3Y,12,3.253966615262403
3598,US,Detroit,Michigan,677116,1,L5Y,1,2.3283240491360098
3598,US,Detroit,Michigan,677116,1,L5Y,2,2.219891302454662
3598,US,Detroit,Michigan,677116,1,L5Y,3,3.805748517796134
3598,US,Detroit,Michigan,677116,1,L5Y,4,2.7429808958490733
3598,US,Detroit,Michigan,677116,1,L5Y,5,6.263408209885016
3598,US,Detroit,Michigan,677116,1,L5Y,6,9.304448390557116
3598,US,Detroit,Michigan,677116,1,L5Y,7,13.984400201781487
3598,US,Detroit,Michigan,677116,1,L5Y,8,11.807060146834639
3598,US,Detroit,Michigan,677116,1,L5Y,9,10.878718523471571
3598,US,Detroit,Michigan,677116,1,L5Y,10,8.796978322532128
3598,US,Detroit,Michigan,677116,1,L5Y,11,4.274065791650855
3598,US,Detroit,Michigan,677116,1,L5Y,12,3.36376226801278
3650,US,Grand Rapids,Michigan,195097,2,L10Y,1,2.0828684470731105
3650,US,Grand Rapids,Michigan,195097,2,L10Y,2,2.3441711486205254
3650,US,Grand Rapids,Michigan,195097,2,L10Y,3,2.620604615244583
3650,US,Grand Rapids,Michigan,195097,2,L10Y,4,3.257347516477631
3650,US,Grand Rapids,Michigan,195097,2,L10Y,5,5.942564466078186
3650,US,Grand Rapids,Michigan,195097,2,L10Y,6,8.495143533143924
3650,US,Grand Rapids,Michigan,195097,2,L10Y,7,12.134874973806038
3650,US,Grand Rapids,Michigan,195097,2,L10Y,8,11.28908171764543
3650,US,Grand Rapids,Michigan,195097,2,L10Y,9,10.9660797132112
3650,US,Grand Rapids,Michigan,195097,2,L10Y,10,7.826386103706795
3650,US,Grand Rapids,Michigan,195097,2,L10Y,11,4.4486922508524875
3650,US,Grand Rapids,Michigan,195097,2,L10Y,12,3.3850646613179918
3650,US,Grand Rapids,Michigan,195097,2,L1Y,1,1.7833992107552408
3650,US,Grand Rapids,Michigan,195097,2,L1Y,2,2.1414391209041232
3650,US,Grand Rapids,Michigan,195097,2,L1Y,3,2.523216601791409
3650,US,Grand Rapids,Michigan,195097,2,L1Y,4,1.2192739479549992
3650,US,Grand Rapids,Michigan,195097,2,L1Y,5,3.2293409281483765
3650,US,Grand Rapids,Michigan,195097,2,L1Y,6,7.463304050902831
3650,US,Grand Rapids,Michigan,195097,2,L1Y,7,11.958652355023352
3650,US,Grand Rapids,Michigan,195097,2,L1Y,8,10.84534194554022
3650,US,Grand Rapids,Michigan,195097,2,L1Y,9,9.72619517079831
3650,US,Grand Rapids,Michigan,195097,2,L1Y,10,8.257958096582986
3650,US,Grand Rapids,Michigan,195097,2,L1Y,11,3.519723055252425
3650,US,Grand Rapids,Michigan,195097,2,L1Y,12,2.5155452718847493
3650,US,Grand Rapids,Michigan,195097,2,L3Y,1,2.286970285772355
3650,US,Grand Rapids,Michigan,195097,2,L3Y,2,1.9665495840621585
3650,US,Grand Rapids,Michigan,195097,2,L3Y,3,1.8683531130538509
3650,US,Grand Rapids,Michigan,195097,2,L3Y,4,2.6863397385990293
3650,US,Grand Rapids,Michigan,195097,2,L3Y,5,4.607931069398421
3650,US,Grand Rapids,Michigan,195097,2,L3Y,6,7.89207389627033
3650,US,Grand Rapids,Michigan,195097,2,L3Y,7,12.57743249485081
3650,US,Grand Rapids,Michigan,195097,2,L3Y,8,10.859325207791558
3650,US,Grand Rapids,Michigan,195097,2,L3Y,9,10.174205366221285
3650,US,Grand Rapids,Michigan,195097,2,L3Y,10,9.52175018509296
3650,US,Grand Rapids,Michigan,195097,2,L3Y,11,3.2245575878899793
3650,US,Grand Rapids,Michigan,195097,2,L3Y,12,3.0324852965015676
3650,US,Grand Rapids,Michigan,195097,2,L5Y,1,2.027382870247649
3650,US,Grand Rapids,Michigan,195097,2,L5Y,2,2.2267067180639493
3650,US,Grand Rapids,Michigan,195097,2,L5Y,3,3.142210178823974
3650,US,Grand Rapids,Michigan,195097,2,L5Y,4,2.5825680631874364
3650,US,Grand Rapids,Michigan,195097,2,L5Y,5,5.6536833716857275
3650,US,Grand Rapids,Michigan,195097,2,L5Y,6,8.609633562806016
3650,US,Grand Rapids,Michigan,195097,2,L5Y,7,13.732217446187667
3650,US,Grand Rapids,Michigan,195097,2,L5Y,8,11.277968141153009
3650,US,Grand Rapids,Michigan,195097,2,L5Y,9,10.196072691272969
3650,US,Grand Rapids,Michigan,195097,2,L5Y,10,8.292669088338226
3650,US,Grand Rapids,Michigan,195097,2,L5Y,11,3.4262810350545427
3650,US,Grand Rapids,Michigan,195097,2,L5Y,12,3.1964197413429805
3651,US,Lansing,Michigan,115056,3,L10Y,1,2.1535444488102535
3651,US,Lansing,Michigan,115056,3,L10Y,2,2.483967827340917
3651,US,Lansing,Michigan,115056,3,L10Y,3,2.9329829724777357
3651,US,Lansing,Michigan,115056,3,L10Y,4,3.164557343833951
3651,US,Lansing,Michigan,115056,3,L10Y,5,6.231578081382539
3651,US,Lansing,Michigan,115056,3,L10Y,6,8.637573071676782
3651,US,Lansing,Michigan,115056,3,L10Y,7,12.623956301528926
3651,US,Lansing,Michigan,115056,3,L10Y,8,11.217828777518863
3651,US,Lansing,Michigan,115056,3,L10Y,9,11.183936385749249
3651,US,Lansing,Michigan,115056,3,L10Y,10,7.805212500444599
3651,US,Lansing,Michigan,115056,3,L10Y,11,4.488376894929322
3651,US,Lansing,Michigan,115056,3,L10Y,12,3.3806082281621634
3651,US,Lansing,Michigan,115056,3,L1Y,1,2.3425433278852834
3651,US,Lansing,Michigan,115056,3,L1Y,2,2.130019081939309
3651,US,Lansing,Michigan,115056,3,L1Y,3,2.702089270835837
3651,US,Lansing,Michigan,115056,3,L1Y,4,1.2264456080044321
3651,US,Lansing,Michigan,115056,3,L1Y,5,3.343848399561122
3651,US,Lansing,Michigan,115056,3,L1Y,6,7.2661646841244725
3651,US,Lansing,Michigan,115056,3,L1Y,7,12.7924136085491
3651,US,Lansing,Michigan,115056,3,L1Y,8,11.586747156753747
3651,US,Lansing,Michigan,115056,3,L1Y,9,10.086507347670995
3651,US,Lansing,Michigan,115056,3,L1Y,10,7.04999173399024
3651,US,Lansing,Michigan,115056,3,L1Y,11,3.4750155391241084
3651,US,Lansing,Michigan,115056,3,L1Y,12,2.3738187487405917
3651,US,Lansing,Michigan,115056,3,L3Y,1,2.756207765420768
3651,US,Lansing,Michigan,115056,3,L3Y,2,1.8431936421011335
3651,US,Lansing,Michigan,115056,3,L3Y,3,1.9537619509454434
3651,US,Lansing,Michigan,115056,3,L3Y,4,2.62578415042689
3651,US,Lansing,Michigan,115056,3,L3Y,5,4.844236526000311
3651,US,Lansing,Michigan,115056,3,L3Y,6,8.253113047767053
3651,US,Lansing,Michigan,115056,3,L3Y,7,12.960002936402754
3651,US,Lansing,Michigan,115056,3,L3Y,8,11.182823433397367
3651,US,Lansing,Michigan,115056,3,L3Y,9,10.362091460108287
3651,US,Lansing,Michigan,115056,3,L3Y,10,8.862461030595137
3651,US,Lansing,Michigan,115056,3,L3Y,11,3.356992204706748
3651,US,Lansing,Michigan,115056,3,L3Y,12,3.0821345160946034
3651,US,Lansing,Michigan,115056,3,L5Y,1,2.2176335988473816
3651,US,Lansing,Michigan,115056,3,L5Y,2,2.261668736502533
3651,US,Lansing,Michigan,115056,3,L5Y,3,3.7879929899322144
3651,US,Lansing,Michigan,115056,3,L5Y,4,2.590592779303112
3651,US,Lansing,Michigan,115056,3,L5Y,5,6.067591717271586
3651,US,Lansing,Michigan,115056,3,L5Y,6,8.946365288092625
3651,US,Lansing,Michigan,115056,3,L5Y,7,13.853429825569567
3651,US,Lansing,Michigan,115056,3,L5Y,8,11.457637761926419
3651,US,Lansing,Michigan,115056,3,L5Y,9,10.258672077157794
3651,US,Lansing,Michigan,115056,3,L5Y,10,8.047234633269166
3651,US,Lansing,Michigan,115056,3,L5Y,11,3.617836232078934
3651,US,Lansing,Michigan,115056,3,L5Y,12,3.2448830601475165
3659,US,Boston,Massachusetts,675647,1,L10Y,1,2.8736723886559288
3659,US,Boston,Massachusetts,675647,1,L10Y,2,2.5627359639048506
3659,US,Boston,Massachusetts,675647,1,L10Y,3,3.082015419984243
3659,US,Boston,Massachusetts,675647,1,L10Y,4,4.337142206321304
3659,US,Boston,Massachusetts,675647,1,L10Y,5,5.655337828786226
3659,US,Boston,Massachusetts,675647,1,L10Y,6,8.448412092889077
3659,US,Boston,Massachusetts,675647,1,L10Y,7,13.312446100678823
3659,US,Boston,Massachusetts,675647,1,L10Y,8,12.5473389010538
3659,US,Boston,Massachusetts,675647,1,L10Y,9,11.493875300003868
3659,US,Boston,Massachusetts,675647,1,L10Y,10,7.735314865787318
3659,US,Boston,Massachusetts,675647,1,L10Y,11,5.801778979052247
3659,US,Boston,Massachusetts,675647,1,L10Y,12,4.782529643005256
3659,US,Boston,Massachusetts,675647,1,L1Y,1,2.3664013922965905
3659,US,Boston,Massachusetts,675647,1,L1Y,2,2.3782828003790413
3659,US,Boston,Massachusetts,675647,1,L1Y,3,5.3538194332373115
3659,US,Boston,Massachusetts,675647,1,L1Y,4,6.033101615880921
3659,US,Boston,Massachusetts,675647,1,L1Y,5,4.425842907003982
3659,US,Boston,Massachusetts,675647,1,L1Y,6,6.637858360557546
3659,US,Boston,Massachusetts,675647,1,L1Y,7,15.072931760277612
3659,US,Boston,Massachusetts,675647,1,L1Y,8,9.491646346220378
3659,US,Boston,Massachusetts,675647,1,L1Y,9,11.433655484614102
3659,US,Boston,Massachusetts,675647,1,L1Y,10,6.199512764247502
3659,US,Boston,Massachusetts,675647,1,L1Y,11,5.919771237396995
3659,US,Boston,Massachusetts,675647,1,L1Y,12,3.303596710797666
3659,US,Boston,Massachusetts,675647,1,L3Y,1,4.216145575665247
3659,US,Boston,Massachusetts,675647,1,L3Y,2,2.135646152047949
3659,US,Boston,Massachusetts,675647,1,L3Y,3,2.6035812679019115
3659,US,Boston,Massachusetts,675647,1,L3Y,4,3.8964603003991187
3659,US,Boston,Massachusetts,675647,1,L3Y,5,5.63688134199392
3659,US,Boston,Massachusetts,675647,1,L3Y,6,6.754882859741684
3659,US,Boston,Massachusetts,675647,1,L3Y,7,13.298479447854737
3659,US,Boston,Massachusetts,675647,1,L3Y,8,12.290857713032635
3659,US,Boston,Massachusetts,675647,1,L3Y,9,10.447752485625722
3659,US,Boston,Massachusetts,675647,1,L3Y,10,7.559399004472897
3659,US,Boston,Massachusetts,675647,1,L3Y,11,5.035797083782831
3659,US,Boston,Massachusetts,675647,1,L3Y,12,5.007109963553437
3659,US,Boston,Massachusetts,675647,1,L5Y,1,3.395743073094065
3659,US,Boston,Massachusetts,675647,1,L5Y,2,2.3715876742613142
3659,US,Boston,Massachusetts,675647,1,L5Y,3,4.010017446447113
3659,US,Boston,Massachusetts,675647,1,L5Y,4,4.0064388317925665
3659,US,Boston,Massachusetts,675647,1,L5Y,5,5.609382680940306
3659,US,Boston,Massachusetts,675647,1,L5Y,6,8.441674082815144
3659,US,Boston,Massachusetts,675647,1,L5Y,7,13.988498549630545
3659,US,Boston,Massachusetts,675647,1,L5Y,8,12.669572549535081
3659,US,Boston,Massachusetts,675647,1,L5Y,9,9.236788125733295
3659,US,Boston,Massachusetts,675647,1,L5Y,10,7.571099194066629
3659,US,Boston,Massachusetts,675647,1,L5Y,11,5.452314510860241
3659,US,Boston,Massachusetts,675647,1,L5Y,12,4.752077402759975
3676,US,Springfield,Massachusetts,154341,2,L10Y,1,2.9292701628975286
3676,US,Springfield,Massachusetts,154341,2,L10Y,2,2.478400920325491
3676,US,Springfield,Massachusetts,154341,2,L10Y,3,2.954932109260678
3676,US,Springfield,Massachusetts,154341,2,L10Y,4,4.227846936292908
3676,US,Springfield,Massachusetts,154341,2,L10Y,5,5.855172269298016
3676,US,Springfield,Massachusetts,154341,2,L10Y,6,8.83443913416186
3676,US,Springfield,Massachusetts,154341,2,L10Y,7,13.773092941732775
3676,US,Springfield,Massachusetts,154341,2,L10Y,8,12.63441694845944
3676,US,Springfield,Massachusetts,154341,2,L10Y,9,11.688902287280587
3676,US,Springfield,Massachusetts,154341,2,L10Y,10,7.810027496758312
3676,US,Springfield,Massachusetts,154341,2,L10Y,11,5.492268061482809
3676,US,Springfield,Massachusetts,154341,2,L10Y,12,4.445507181258769
3676,US,Springfield,Massachusetts,154341,2,L1Y,1,2.53996773585831
3676,US,Springfield,Massachusetts,154341,2,L1Y,2,2.211288122599675
3676,US,Springfield,Massachusetts,154341,2,L1Y,3,4.871342350315598
3676,US,Springfield,Massachusetts,154341,2,L1Y,4,4.537714427451278
3676,US,Springfield,Massachusetts,154341,2,L1Y,5,3.6122261829858116
3676,US,Springfield,Massachusetts,154341,2,L1Y,6,8.145929909481584
3676,US,Springfield,Massachusetts,154341,2,L1Y,7,15.459551196957118
3676,US,Springfield,Massachusetts,154341,2,L1Y,8,10.204165380961275
3676,US,Springfield,Massachusetts,154341,2,L1Y,9,11.921459313912289
3676,US,Springfield,Massachusetts,154341,2,L1Y,10,6.071531159392125
3676,US,Springfield,Massachusetts,154341,2,L1Y,11,6.052715490341276
3676,US,Springfield,Massachusetts,154341,2,L1Y,12,3.2623067382576916
3676,US,Springfield,Massachusetts,154341,2,L3Y,1,4.347043381637223
3676,US,Springfield,Massachusetts,154341,2,L3Y,2,2.1012945999518347
3676,US,Springfield,Massachusetts,154341,2,L3Y,3,2.510322066832452
3676,US,Springfield,Massachusetts,154341,2,L3Y,4,3.2871774128493705
3676,US,Springfield,Massachusetts,154341,2,L3Y,5,5.844126695762957
3676,US,Springfield,Massachusetts,154341,2,L3Y,6,7.472655412672077
3676,US,Springfield,Massachusetts,154341,2,L3Y,7,13.05919278737849
3676,US,Springfield,Massachusetts,154341,2,L3Y,8,11.555678551234726
3676,US,Springfield,Massachusetts,154341,2,L3Y,9,10.203564189245105
3676,US,Springfield,Massachusetts,154341,2,L3Y,10,7.842723079876218
3676,US,Springfield,Massachusetts,154341,2,L3Y,11,4.525439150394875
3676,US,Springfield,Massachusetts,154341,2,L3Y,12,4.544968304002995
3676,US,Springfield,Massachusetts,154341,2,L5Y,1,3.412981704366575
3676,US,Springfield,Massachusetts,154341,2,L5Y,2,2.310162392472937
3676,US,Springfield,Massachusetts,154341,2,L5Y,3,3.9111136761956566
3676,US,Springfield,Massachusetts,154341,2,L5Y,4,3.624197689737575
3676,US,Springfield,Massachusetts,154341,2,L5Y,5,5.955060643908903
3676,US,Springfield,Massachusetts,154341,2,L5Y,6,9.02444983416664
3676,US,Springfield,Massachusetts,154341,2,L5Y,7,14.305598827217906
3676,US,Springfield,Massachusetts,154341,2,L5Y,8,12.570143416945474
3676,US,Springfield,Massachusetts,154341,2,L5Y,9,9.225164586659753
3676,US,Springfield,Massachusetts,154341,2,L5Y,10,7.885174647604757
3676,US,Springfield,Massachusetts,154341,2,L5Y,11,5.102092514419863
3676,US,Springfield,Massachusetts,154341,2,L5Y,12,4.2972528164795705
3581,US,New Bedford,Massachusetts,101079,3,L10Y,1,3.227903454472518
3581,US,New Bedford,Massachusetts,101079,3,L10Y,2,3.1881207893974812
3581,US,New Bedford,Massachusetts,101079,3,L10Y,3,3.3858448919591786
3581,US,New Bedford,Massachusetts,101079,3,L10Y,4,4.6337504382414885
3581,US,New Bedford,Massachusetts,101079,3,L10Y,5,6.087761351092878
3581,US,New Bedford,Massachusetts,101079,3,L10Y,6,8.599583927923579
3581,US,New Bedford,Massachusetts,101079,3,L10Y,7,13.370697060646824
3581,US,New Bedford,Massachusetts,101079,3,L10Y,8,13.609361747114798
3581,US,New Bedford,Massachusetts,101079,3,L10Y,9,11.989644029594029
3581,US,New Bedford,Massachusetts,101079,3,L10Y,10,8.687950236415157
3581,US,New Bedford,Massachusetts,101079,3,L10Y,11,6.5609586249673075
3581,US,New Bedford,Massachusetts,101079,3,L10Y,12,5.519411420406742
3581,US,New Bedford,Massachusetts,101079,3,L1Y,1,2.7179883944715537
3581,US,New Bedford,Massachusetts,101079,3,L1Y,2,3.0768842067549858
3581,US,New Bedford,Massachusetts,101079,3,L1Y,3,5.655159799803369
3581,US,New Bedford,Massachusetts,101079,3,L1Y,4,7.065567723754477
3581,US,New Bedford,Massachusetts,101079,3,L1Y,5,4.696006808520318
3581,US,New Bedford,Massachusetts,101079,3,L1Y,6,8.053098440828304
3581,US,New Bedford,Massachusetts,101079,3,L1Y,7,14.479020004742278
3581,US,New Bedford,Massachusetts,101079,3,L1Y,8,11.320075058428287
3581,US,New Bedford,Massachusetts,101079,3,L1Y,9,12.559519100399232
3581,US,New Bedford,Massachusetts,101079,3,L1Y,10,6.608422516690435
3581,US,New Bedford,Massachusetts,101079,3,L1Y,11,6.785809770256039
3581,US,New Bedford,Massachusetts,101079,3,L1Y,12,3.896359933231275
3581,US,New Bedford,Massachusetts,101079,3,L3Y,1,4.59797784877263
3581,US,New Bedford,Massachusetts,101079,3,L3Y,2,2.65545592132211
3581,US,New Bedford,Massachusetts,101079,3,L3Y,3,2.9350378386942406
3581,US,New Bedford,Massachusetts,101079,3,L3Y,4,4.4160124718789975
3581,US,New Bedford,Massachusetts,101079,3,L3Y,5,6.182938426162569
3581,US,New Bedford,Massachusetts,101079,3,L3Y,6,7.165197221300999
3581,US,New Bedford,Massachusetts,101079,3,L3Y,7,12.985308417091288
3581,US,New Bedford,Massachusetts,101079,3,L3Y,8,13.846676782160857
3581,US,New Bedford,Massachusetts,101079,3,L3Y,9,11.35411699812956
3581,US,New Bedford,Massachusetts,101079,3,L3Y,10,8.529139867796822
3581,US,New Bedford,Massachusetts,101079,3,L3Y,11,5.941328007400081
3581,US,New Bedford,Massachusetts,101079,3,L3Y,12,5.441688986546865
3581,US,New Bedford,Massachusetts,101079,3,L5Y,1,3.7195216172777967
3581,US,New Bedford,Massachusetts,101079,3,L5Y,2,3.1062582345251806
3581,US,New Bedford,Massachusetts,101079,3,L5Y,3,4.094228499807682
3581,US,New Bedford,Massachusetts,101079,3,L5Y,4,4.5800799781690635
3581,US,New Bedford,Massachusetts,101079,3,L5Y,5,6.346050015415524
3581,US,New Bedford,Massachusetts,101079,3,L5Y,6,8.331189983374973
3581,US,New Bedford,Massachusetts,101079,3,L5Y,7,13.496001472966071
3581,US,New Bedford,Massachusetts,101079,3,L5Y,8,13.929825524145452
3581,US,New Bedford,Massachusetts,101079,3,L5Y,9,9.987615447448741
3581,US,New Bedford,Massachusetts,101079,3,L5Y,10,8.471265323048499
3581,US,New Bedford,Massachusetts,101079,3,L5Y,11,6.258108924388731
3581,US,New Bedford,Massachusetts,101079,3,L5Y,12,5.2905727501520925
3732,US,Memphis,Tennessee,655770,1,L10Y,1,4.713154629384138
3732,US,Memphis,Tennessee,655770,1,L10Y,2,5.665502472597204
3732,US,Memphis,Tennessee,655770,1,L10Y,3,6.191987837738699
3732,US,Memphis,Tennessee,655770,1,L10Y,4,6.675372360972231
3732,US,Memphis,Tennessee,655770,1,L10Y,5,8.69059184589431
3732,US,Memphis,Tennessee,655770,1,L10Y,6,12.406538576217656
3732,US,Memphis,Tennessee,655770,1,L10Y,7,16.37943231851371
3732,US,Memphis,Tennessee,655770,1,L10Y,8,15.49233460010828
3732,US,Memphis,Tennessee,655770,1,L10Y,9,15.386585101051207
3732,US,Memphis,Tennessee,655770,1,L10Y,10,10.737872681873586
3732,US,Memphis,Tennessee,655770,1,L10Y,11,6.6046562668682425
3732,US,Memphis,Tennessee,655770,1,L10Y,12,5.728931916507173
3732,US,Memphis,Tennessee,655770,1,L1Y,1,9.521920423970018
3732,US,Memphis,Tennessee,655770,1,L1Y,2,2.8279277463946033
3732,US,Memphis,Tennessee,655770,1,L1Y,3,5.7784151791214695
3732,US,Memphis,Tennessee,655770,1,L1Y,4,3.058821612126502
3732,US,Memphis,Tennessee,655770,1,L1Y,5,7.76458639803439
3732,US,Memphis,Tennessee,655770,1,L1Y,6,10.242572068985162
3732,US,Memphis,Tennessee,655770,1,L1Y,7,16.654863264479406
3732,US,Memphis,Tennessee,655770,1,L1Y,8,18.00486473659649
3732,US,Memphis,Tennessee,655770,1,L1Y,9,15.860166839959497
3732,US,Memphis,Tennessee,655770,1,L1Y,10,14.313144881271452
3732,US,Memphis,Tennessee,655770,1,L1Y,11,5.766962502369951
3732,US,Memphis,Tennessee,655770,1,L1Y,12,6.073435914920879
3732,US,Memphis,Tennessee,655770,1,L3Y,1,6.3697081369858966
3732,US,Memphis,Tennessee,655770,1,L3Y,2,4.010959054060405
3732,US,Memphis,Tennessee,655770,1,L3Y,3,4.725007579229621
3732,US,Memphis,Tennessee,655770,1,L3Y,4,3.623841407997428
